skeleton	body	body	body part	body part	body part	body part	body part	bone	bone	bone	bone	dead thing	human	human	human anatomy	human anatomy	human body part	human body part	human remains	remains
skewer	bbq	cooking	cooking	cooking	cooking	cooking gear	cooking tool	food accessory	food preparation	food serving utensil	kitchen accessory	kitchen tool	kitchen tool	kitchen tool	kitchen tool	kitchen tool	kitchen tool	sticks that hold fruit or vegetables for a grill	tool	wood sticks
ski	skating	snow	snow sports component	snow travel	sport	sport	sport	sport	sport equipment	sport equipment	sporting equipment	sporting equipment	sporting equipment	sporting equipment	sporting good	sports equipment	sports equipment	winter foot travel accessory	winter sport	winter supply
ski boots	footwear	outdoor sport	outdoor sport	shoe	shoe	shoe	ski footwear	ski supply	sport equipment	sporting good	sports accessory	sports boots	sports equipment	sports equipment	sportswear	toy	winter clothing	winter sport	winter sports gear	winter wear
ski lift	entertainment	lifts	machinery	ski lift	ski resort equipment	skiing	skiing	slope transportation	sport	sports equipment	transport	transportation	transportation	transportation	transportation	transportation	transportation	transportation	transportation device	vehicle
ski pole	athletic equipment	ski equipment	ski equipment	skiing equipment	snow gear	sport	sport	sport	sport	sporting equipment	sporting equipment	sporting good	sporting good	sports equipment	sports equipment	sports gear	winter sport equipment	winter sport equipment	winter sporting equipment	winter sporting good
skin	body	body	body organ	body part	body part	body part	body part	human anatomy	human body	organ	organ	organ	organ	organ	organ	organ	organ	organ	rind	skin care
skirt	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	fabric	female clothing	female clothing	female wear	women clothing
skull	anatomy	body part	body part	body part	body part	body part	body part	bone	bone	bone	bone	halloween	head	human bone	human bone	human part	remains	skeleton	skeleton	skeleton part
skunk	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	mammal	rodent	small mammal	smelly animal	smelly thing	wild animal with pungent spraying defense
sled	for riding in snow	outdoor fun	snow play	snow play	snow recreation	sport	sports equipment	transportation	transportation	vehicle	vehicle	vehicle	vehicle	vehicle	winter activity	winter outdoors activity	winter recreation	winter sport equipment	winter toy	winter vehicle
sledgehammer	construction	construction tool	hammer	hammer	house	sledgehammer	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool
sleeping bag	bed	bed	bed	bed	bedding	bedding	camping	camping	camping	camping accessory	camping equipment	camping equipment	camping equipment	camping gear	camping gear	camping gear	camping gear	camping need	camping supplies/bedding	outdoor item
slicer	cooking tool	deli	food	food prep aid	food processing	home appliance	industrial food prep machine	kitchen accessory	kitchen accessory	kitchen appliance	kitchen appliance	kitchen appliance	kitchen equipment	kitchen tool	kitchen utensil	kitchen utensil	kitchenware	machine	meat cutter	tool
slide	amusement	children's playground equipment	head	playground	playground	playground	playground	playground	playground equipment	playground equipment	playground equipment	playground equipment	playground equipment	playground object	slide	sport	toy	toy	toy	toy
slime	children's toy	humidity	inanimate object	jelly	object	slippery toy	substance	substance	substance	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy
sling	bandage	first aid	harness	healthcare aid	medical accessory	medical device	medical device	medical device	medical device	medical device	medical device	medical equipment	medical equipment	medical equipment	medical equipment	medical item	medical supply	medical tool	prosthetics	support
slingshot	animal hunt	game	hunting weapon	sport	tool	toy	toy	toy	toy	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weaponry
slipper	clothing	clothing	clothing	clothing	foot wear	footwear	footwear	footwear	footwear	footwear	footwear	footwear	footwear	house shoe	shoe	shoe	shoe	shoe	shoe	shoe
slot	building feature	construction	container	dispenser	entry	entryways	geometry	holder	hole	hole	home supply	item protector	mail drop	mailbox	mailbox	opening	postal accessory	slot	tool	work
slot machine	casino	casino game	casino game	casino machine	entertainment	fun item	gambling	gambling	gambling	gambling	gambling device	gambling machine	game	game	game	gaming	gaming device	slot machine	slot machine	vegas
sloth	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	mammal	mammal	mammal	mammal	sloth	wild animal	xenarthran mammal
slug	animal	animal	animal	animal	animal	animal	bug	creature	garden animal	garden creature	insect	insect	insect	insect	insect	insect	reptile	slimy creature	slug	slug
smoke alarm	alarm	detector	detector	fire	fire alerting device	fire detecting device	fire protection device	fire safety	fire-protection device	home protection	home safety need	home safety product	home security	home security	household item	household safety	safety device	safety equipment	safety equipment	safety tool
smoothie	beverage	beverage	beverage	beverage	beverage	breakfast food	dessert	drink	drink	drink	drink	drink	drink	drink	drink	drink made with fruit	food	fruit drink	health food	healthy alternative to breakfast
snack	food	food	food	food	food	food	food	food	food	food	food	food option	healthy food	meal	party food	party food	party food	snack	table	treats
snail	animal	animal	animal	animal	animal	animal	animal	gastropod/insect	gastropods	gastropods	insect	insect	insect	invertebrate	mollusk	mollusk	mollusk animal	shell	small animal	water
snake	 - 	animal	animal	animal	animal	animal	animal	reptile	reptile	reptile	reptile	reptile	reptile	reptile	reptile	reptile	reptile	reptile	reptile	reptile
snorkel	accessory	beach accessory	breathing device	breathing tube	diving accessory	kit	pool supply	scuba gear	sport equipment	sporting good	summer activity	swimming	swimming	swimming	swimming aid	swimming equipment	swimming equipment	swimming supply	underwater exploration gear	water activity
snow	cold	frozen precipitation	ice	ice crystal	outdoor condition	outdoor condition	precipitation	precipitation	precipitation	products of weather	sea	weather	weather	weather	weather	weather	weather	weather	winter accessory	winter weather
snowball	ball	cold thing	ice	ice	ice	playing	precipitation	precipitation	precipitation	snow	snow object	snowball	water	weather	weather	weather	weather	winter	winter item	winter sport
snowboard	movement device	outdoor sport tool	skiing	skiing	sliding vehicle	snow sport accessory	snow transport	sport	sport	sporting equipment	sporting equipment	sporting equipment	sports equipment	toy	winter outdoor sports product	winter recreation equipment	winter sport	winter sport	winter sporting good	winter sports equipment
snowman	christmas decoration	cold weather sculpture	decoration	display accessory	entertainment	fun thing to do in snow	holiday	sculpture	sculpture	season	snow	statue  made of snow  vaguely human shape	structure	toy	winter	winter	winter	winter activity	winter fun	wintertime sights
snowmobile	automotive	cold weather vehicle	recreational vehicle	recreational vehicle	recreational vehicle	snow	snow motor	sport	sport vehicle	sporting good	transportation	transportation	transportation	vehicle	vehicle	vehicle	vehicle	vehicle	vehicle	winter sports machine
snowplow	automobile	car	road cleaner	snow removal	snow removal	snow removal equipment	transportation	truck	utility vehicle	vehicle	vehicle	vehicle	vehicle	vehicle	vehicle	vehicle	vehicle	winter	winter	winter equipment
snowshoe	clothing for snowy days	foot covering	footwear	footwear	ice	outdoor footwear	protection	snow apparel	snow travel accessory	snowshoe	sporting good	winter clothing	winter gear	winter gear	winter outdoor sports equipment	winter sport	winter sport	winter sport equipment	winter sporting gear	winter sporting gear
snowsuit	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	cold weather clothing	dress	outdoor wear	outerwear	outerwear	outerwear	weather garment	winter clothing	winter clothing	winter clothing
soap	a cleaner	bath supply	bath supply	bathroom	bathroom	body cleaner	body wash	cleaning	cleaning product	cleanser	cleansing material	hygiene	hygiene product	personal hygiene	personal hygiene	personal hygiene item	personal hygiene object	things used to wash with	to clean something	toiletry
soccer ball	ball	ball	sport	sport	sport	sport	sport	sport	sport ball	sport equipment	sporting accessory	sporting equipment	sporting equipment	sporting good	sports accessory	sports equipment	sports equipment	sports equipment	sports equipment	sports item
sock	apparel	cloth	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	foot wear	garment	protective clothing	sock
soda	beverage	beverage	beverage	beverage	beverage	carbonated beverage	drink	drink	drink	drink	drink	drink	drink	drink	drink	drink	drink	drink	liquid	sugar
soda fountain	beverage	beverage dispenser	beverage dispenser	beverage dispenser	dispenser	dispenser	dispenser	drink	drink	drink	drink	drink dispenser	drink dispenser	drink machine	food dispenser	instrument that supplies drink	restaurant	restaurant equipment	restaurant fixture	restaurant supply
sofa bed	bedding	bedding/furniture	double benefit	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	home thing	hybrid multi-purpose furniture	living room furniture	sleeping
solar panel	alternative energy	clean energy	clean energy	electrical equipment	energy	energy	energy collector	energy generator	energy generator	energy resource	energy saver	energy source	natural energy	power source	renewable energy	renewable energy	solar power	source of electricity	technology	utility
soldering iron	crafting equipment	electronics	electronics repair	fixing	hardware	hobby utensil	metal working tool	plumbers equipment	small machine	tool	tool	tool	tool	tool	tool	tool	tool	welding tool	wiring materials 	work tool
sombrero	clothing	clothing accessory	clothing accessory	custom decoration	hat	hat	hat	hat	hat	hat	hat	hat	hat	hat	hat	hat	headgear	headwear	holiday costume	mexican apparel
sonogram	diagnostic imaging technique	health	health and wellness	hospital	image	image	imagery	imaging	medical image	medical imaging	medical imaging	medical scan	medical scan	medical supply	medical tool	pregnancy	pregnancy	pregnancy procedure	scanning	weapon
sorbet	cold snack food	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	drink	food	food	food	frozen dessert	frozen desserts	fruit	name of dessert	sweet
souffle	baked food	bakery	cake	dessert	dessert	dessert	dessert	dessert	dessert	food	food	food	food	food	food	food	food	food	french	main dish
soup	appetizer	cool weather food	dinner food	dish	food	food	food	food	food	food	food	food	food	food	food	food	food	liquid	lunch	warm food
soy sauce	bottle	condiment	condiment	condiment	condiment	condiment	condiment	condiment	condiment	condiment	condiment	condiment	condiment	condiment	food	food	food	ingredient	sauce	seasoning
space shuttle	aeronautical space machine	air craft	aircraft	aircraft	exploration	explore	flying vehicle	science	space	space aeronautics	spacecraft	spacecraft	spacecraft	spacecraft	technology	transportation	transportation	travels in air	vehicle	vehicle
spacesuit	astronaut apparel	astronaut equipment	astronautical equipment	clothing	clothing	dress	equipment	equipment for astronauts	professional clothing	protective apparel	science	space	spaceship object	specialized work gear	suit	toy	uniform	uniform	uniform	work uniform
spaghetti	dinner food	food	food	food	food	food	food	italian food	italian food	italian food	pasta	pasta	pasta	pasta	pasta	pasta	pasta	pasta dish	pasta dish	spaghetti
spam	canned food	canned meat	food	food	food	food	food	food	food	food	food	food	food	food	food	food	food	food	meat	processed food
spareribs	barbecue	barbecue	barbecued meat	bbq	bbq meat	cooking	food	food	food	food	food	food	food	food	food	meat	meat	meat	meat	meat
spark plug	auto part	automotive	automotive	automotive part	automotive part	car	car part	car part	car part	car part	car part	car repair supply	device	internal combustion engine part	mechanical part	spark plug	spark plug	steel	tool	toy
sparkler	celebration	celebration	fireworks	fireworks	fireworks	fireworks	fireworks	fireworks	fireworks	fireworks	fireworks	fireworks	fireworks	fireworks	fun item	fun item	holidays	pyrotechnic	toy	toy
spatula	baking	baking	baking equipment	baking supply	cooking accessory	cooking utensil	cooking utensil	cookware	food prep device	kitchen supply	kitchen tool	kitchen tool	kitchen tool	kitchen utensil	kitchen utensil	kitchen utensil	kitchen utensil	kitchen utensil	kitchen utensil	kitchenware
speaker	a/v equipment	amplification device	audio device	audio enhancer	audio equipment	auditory technology	electronics	electronics	noise	noise	sound amplifier	sound amplifier 	sound instrument	sound magnifier	sound magnifier	sound system	sound system	sound transmitter	speaking tool	technology
spear	hunting tool	spear	survival	tribal	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon with a blade	weaponry
speedboat	aquatic transportation	boat	marine craft	outdoor sport	ride	vehicle	vehicle	vehicle	water craft	water craft	water craft	water transportation	water transportation	water transportation	water vehicle	water vessel	water vessel	watercraft	watercraft	watercraft
speedometer	auto accessory	auto part	automobile part	automotive part	car display feature	car part	car part	car part	instrument	measurement	measuring tool	meter	speed measuring instrument	speed tool	vehicle component	vehicle gauge	vehicle indicator	vehicle part	vehicle part	vehicle safety equipment
spider	animal	arachnid	arachnid	arachnid	arachnid	arthropod	arthropod	bug	bug	insect	insect	insect	insect	insect	insect	insect	insect	insect	insect	net
spider web	animal byproduct	animal habitat	animal product	animal-made structure	arachnid trap	built by insect	habitat	halloween decoration	home	insect	insect	insect	insect creation	insect home	result of insect	silk	spider	trap	trap	web
spinach	food	food	food	food	green leafy vegetable	greens	leaf	leafy green	plant	produce	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable
splinter	annoyance	flesh wounds	fragment	injurious	injury	injury	injury	medical	skin injury	small injury	splinter	wood	wood	wood	wood	wood	wood	wood fragment	wood particle	wood work
sponge	absorber	animal	aquatic invertebrate	bath	cell type	cleaning	cleaning supply	cleaning supply	food	kitchen tool	ocean	ocean life	organic cleaning tool	sea	sea creature	sea creature	sea creature	sea creature	sea life	washing supply
spool	container	cylindrical device	electrical equipment	electrical supply	hardware	holder	holder	industrial	industrial accessory	organizational tool	sewing	sewing	simple machine	threading	tool	tool	tool	tool	wire	wire
spoon	china	cutlery	dinning	eating utensil	eating utensil	eating utensil	flatware	kitchen tool	kitchen utensil	silverware	spoon	steel	tableware	tool	utensil	utensil	utensil	utensil	utensil	utensil for eating
spout	container	household necessity	irrigation	liquid exit	opening	pipe	plumbing	plumbing	plumbing fixture	spout	tool	water	water	water	water collection	water outlet	water source	water supply tool	water tool	water transportation
spring roll	appetizer	asian cuisine	asian cuisine	chinese cuisine	chinese food	chinese food	chinese food	dish	eastern food	egg roll	food	food	food	food	food	food	food	food	food	food
springboard	 - 	activity item	athletics	athletics	diving at the summer olympics	equipment	exercise accessory	exercise accessory	exercise appliance	exercise equipment	gym equipment	gym equipment	gym equipment	gym equipment	gymnastics	gymnastics	gymnastics equipment	kitchen	sporting equipment	springboard
sprinkler	for the yard	garden equipment	gardening	grass	lawn care	lawn care	lawn care	lawn care	lawn care device	lawn equipment	lawn maintenance	lawncare	lawncare accessory	outdoor equipment	outdoor tool	sprinklers	tool	water	water irrigators	water source
sprouts	bean	bean that start to grow	food	food	food	food	food	food	food	food	food	healthy food	plant	salad ingredient	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable
spur	boot	clothing	cowboy	cowboy	cowboy	cowboy accessory	cowboy supply	equestrian tool	farm	fashion accessory	horse	horseback riding tool	instrument worn on back of boots	rancher wear	shoe accessory	spiked wheel	tool	western gear	western supply	western wear
squash	field vegetable	food	food	food	fruit	gourd	herbaceous vine	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable
squeegee	bathroom cleaner	clean	cleaning	cleaning device	cleaning equipment	cleaning equipment	cleaning equipment	cleaning kit	cleaning supply	cleaning supply	cleaning tool	cleaning tool	cleaning tool	cleaning tool	cleaning tool	household item	squeegee	tool	tool	tool to clean windows without streaking
squid	animal	fish	fish	food	invertebrate	marine animal	mollusk	ocean animal	sea creature	sea food	seafood	seafood	seafood	seafood	seafood	seafood	seafood	seafood	shellfish	shellfish
squirrel	animal	animal	animal	animal	animal	animal	animal	animal	creature that likes nuts	mammal	mammal	mammal	mammal	rodent	rodent	rodent	small animal	small animal	small animal	tree rodent
squirt gun	getting wet	outdoor activity	outdoor toy	outdoor toy	summer activity	toy	toy	toy	toy	toy	toy	toy	toy weapon	water pistol	water toy	water toy	water toy	water toy	water toy	weapon
stained glass	art	church	church	church	church glass	decor	decoration	decoration	decorative glass	glass	home decor	image	pane	window	window	window	window	window	window	window decoration
stair	building construction	building structure	climbing	construction	furniture	furniture	home	home feature	home feature	home furnishing	house	household area	housing	part of house	stairway	stepping tool	steps	steps	structure	two story house
stake	anchor	camp gear	camping	camping	camping gear	camping tool	garden accessory	outdoor camping	outdoors	outdoors tool	securing device	sharp thing	support item	tent	tethering device	to hold a tent	tool	tool	tool	tool
stalagmite	cave	cave	cave	cave	cave	cave formation	cave formation	earth	earth formation	formed on floor of caves by dripping  water	geological formation	geology	geology	natural formation	rock	rock	rock	rock formation	rock formation	stalagmite
stamp	mail	mail	mail	mail transportation	mailing item	paper	post office supply	postage	postage	postage	postage	postage	postage	postage	postage	postage item	postal	postal accessory	shipping accessory	stationary supply
stamp	art supply	art supply	art supply	artistic pattern instrument	craft	craft item	craft supply	crafting implement	craft	design instrument	marking instrument	office supply	paper accessory	paper decorating	postage accessory	printmaker	rubber	stationary	stationary	type of marker
staple	accessory	fastener	metal fastener	office	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office tool	office tool	perishable supply	stationary supply
staple gun	connecting device	construction equipment	construction equipment	construction tool	equipment	hand tool	hand tool	office device	office supply	pin 	stationary	tool	tool	tool	tool	tool	tool	tool	tool	upholstery tool
stapler	crafts	office	office equipment	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	paper holder	presser	simple machine	tool	tool
star fruit	exotic fruit	food	food	food	food	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	tree
starfish	animal	animal	animal	aquatic animal	echinoderm	echinoderm	fish	marine life	ocean	ocean	ocean	ocean animal	ocean life	sea animal	sea animal	sea animal	sea creature	sea creature	sea life	sea life
station wagon	automobile	automobile	automobile	car	car	car	car	car	family vehicle	transportation	vehicle	vehicle	vehicle	vehicle	vehicle	vehicle	vehicle	vehicle	vehicle	vehicle
statue	architecture	art	art	art	cast figure	decoration	decorative figure	history	monument	monument	monument	outdoor decor	park sculpture	sculpture	sculpture	sculpture	statue	statue	wall	works of art
steak	beef	food	food	food	food	food	food	food	food	food	food	food	food	meat	meat	meat	meat	meat	meat	protein
steamroller	construction	construction equipment	construction equipment	construction machine	construction vehicle	construction vehicle	farm	farm equipment	farm equipment	farming equipment	heavy machinery	heavy-equipment	machine	machine	tool	tool	tractor	train	vehicle	vehicle
steering wheel	boating	car	car component	car part	car part	car part	car part	car part	car part	car part	car part	car part	car part	driving	mechanical part	vehicle	vehicle	vehicle	vehicle part	vehicle part 
stem	flower	part of plant	part of plant	plant	plant	plant	plant	plant	plant	plant	plant	plant	plant	plant	plant	plant	plant anatomy	plant anatomy	plant part	stalk
step stool	accessibility tool	climbing tool	furniture	furniture	furniture	furniture	home	home good	home good	household	household item	ladder	ladder	ladder	pedestal	small furniture	stair	step stool	stool	tool
stereo	audible device	audio equipment	electrical appliance	electronics	electronics	electronics	home entertainment equipment	media	music	music player	music player	music playing device	music playing device	music system	radio	sound	sound equipment	sound system	sound-system	speaker
stethoscope	doctor equipment	doctor's equipment	healthcare device	medical	medical device	medical device	medical equipment	medical equipment	medical equipment	medical instrument	medical instrument	medical instrument	medical tool	medical tool	medical tool	medical tool	medical tool	medical tool	medicine	nurse
stew	classic dish	cooked food	food	food	food	food	food	food	food	food	food	food	food	food	hearty meal	meal	soup	soup	soup	soups
stick	branch	branch	forest floor	nature	nature	nature	piece of wood	plant	plant	tree	tree	tree	tree	tree part	vegetation	wood	wood	wood	wood	wood
sticker	adhesive	art	art	art supply	art supply	arts and crafts	bed	collectible	decal	decoration	decoration	decoration	decoration	fun thing	paper accessory	paper good	pop culture	self-adhesive item	stationary	sticker
stiletto	clothing	footwear	heel	heel	shoe	shoe	shoe	shoe	shoe	shoe	shoe	shoe	shoe	shoe	shoe	shoe	shoe	shoe	shoe	women's shoe
stilt	carnival	circus equipment	farming equipment	fun item	height changer	height extender family	playing kid	posts	prosthetics	recreational equipment	stilt	toy	toy	transportation	transportation	walking	walking device	walking device	walking tool	wooden tool
stingray	animal	animal	animal	aquatic animal	aquatic animal	aquatic animal	fish	in the sea	marine animal	marine life	ocean	ocean	sea animal	sea animal	sea creature	sea life	sea life	seafood	underwater animal	venomous fish
stir fry	asian cuisine	asian cuisine	asian food	chinese food	chinese food	entree	food	food	food	food	food	food	food	food	food	food	food	meal	oriental food	vegetable mixture
stirrup	animal equipment	equestrian	equestrian gear	equestrian tool	equine equipment	equipment	farm supply	feet holder	hardware	horse	horse accessory	horse equipment	horse gear	horse gear	horseback riding equipment	horseriding accessory	riding	support device	tack	tool
stockings	accessory	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	garment	hosiery	leg covering	leg covering	leg covering	legging	underwear	woman undergarment	women's apparel	women's clothing	women's hosiery item
stomach	belly	body	body part	body part	body part	body part	body part	body part	body part	body part	body part	body part	body part	body part	body part	human anatomy	human anatomy	human body	human body part	middle of body
stool	chair	chair	chair	chair	chair	chair	chair	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	home decor	seat	seating	sitting device
stopwatch	clock	clock	clock	electronics	for timing activity	running gear	scientific tool	sporting good	sports equipment	sports equipment	sports tool	time	time	time keeper	time keeping device	time piece	timers	timing device	timing device	watch
stove	appliance	appliance	cooking appliance	cooking appliance	cooking device	cooking device	cooking device	cooking equipment	device	heater	heating	heating	heating appliance	heating device	heating equipment	historical kitchen appliance	kitchen accessory	kitchen appliance	kitchen appliance	kitchen appliance
stove	appliance	appliance	appliance	appliance	appliance	appliance	appliance	appliance	appliance for cooking	appliance	cooking vessel	home thing	kitchen	kitchen	kitchen appliance	kitchen appliance	kitchen appliance	kitchen appliance	kitchen appliance	kitchen electronic
straightjacket	asylum	clothing	clothing	clothing	clothing	clothing	constrictive clothing	medical	medical device	medical supply	mental asylum	mental health	outerwear	personal restraint	restraining device	restrains	restraint	restraint	restraint	restraint device
strainer	cooking supply	cooking tool	cooking utensil	cooking utensil	cooking utensil	kitchen	kitchen appliance	kitchen device	kitchen tool	kitchen tool	kitchen tool	kitchen utensil	kitchen utensil	kitchenware	kitchenware	pots pans	strainer	tool	tool	utensil
strap	belt	belt	clothing accessory	equipment	fabric	fastener	harness	luggage	part of luggage	praposhchick	restraint	safety device	safety equipment	securing device	strap	tie downs	tool	tool	tool	tool part
straw	agricultural byproduct	agricultural product	animal feed	animal food	bedding	biomass	disposable utensil	farm	farm feed	farm product	farming	grain	grass	ground cover	hay	lawn and garden	organic fibrous material	plant	straw	wood
straw	beverage accessory	beverage	drink accessory	drinking accessory	drinking aid	drinking appliance	drinking item	drinking tool	drinking utensil	kitchen utensil	liquid	liquid mover	liquid mover	paper product	personal appliance	plastic	plastic	tool	utensil	utensil
strawberry	food	food	food	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	red food
streetlight	city	electric	electric light	electrical	light	light	light fixture	light source	lightening	lighting	lighting	lighting	lighting device	lighting mechanism	lighting method	road appliance	street object	streetlight	structure	utility
stretcher	ambulance equipment	bed	bed	board to transport the ill or injured	carrier	carrier	equipment	gurney	hospital tool	medical	medical device	medical equipment	medical equipment	medical equipment	medical equipment	medical instrument	medical tool	medical transport	sport coat	things found in an ambulance
string cheese	cheese	cheese	dairy	dairy	dairy	dairy	dairy food	finger food	food	food	food	food	food	food	food	food	food	snack	snack food	snack food
stroller	baby	baby	baby	baby	baby accessory	baby accessory	baby gear	baby gear	baby item	baby material	baby supply	baby supply	chair	childcare equipment	hand-wheeled vehicle	infant equipment	seat	stroller	transportation device	vehicle
stuffing	comida	contents inside stuffed animal	food	food	food	food	food	food	food	food	food	food	food 	holiday food	side dish	stuffing	thanksgiving	thanksgiving dinner	thanksgiving food	thanksgiving food
stump	dead vegetation	dead wood	forestry equipment	natural feature	natural remnant	nature decoy	organic material	part of  tree remains	plant	plant	remnant of matter	tree	tree	tree	tree part	tree part	tree part	tree remnant	wood	wood from a tree
submarine	boat	deep sea vehicle	military	military	military	military vehicle	nautical object	naval vessel	navy	sea vessel	ship	ship	transportation	vehicle	vehicle	vehicle	vessel	vessel	watercraft	weapon
subway	for mass transport	form of transportation	mass transit	mass transportation	public transportation	public transportation	train	train	transportation	transportation	transportation	transportation	transportation	transportation	transportation	transportation	transportation	transportation	transportation	vehicle
sugar cube	baking	baking supply	condiment	condiment	cooking staple	food	food	food	food	food	food	food	horse treats	sweet	sweetener	sweetener	sweetener	sweetener	sweetener	sweetener
suit	business attire	business clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	dress clothing	formal human clothing	formalwear	men's clothing	men's clothing item
suitcase	container	holds clothing when traveling	item carrier	luggage	luggage	luggage	luggage	luggage	luggage	luggage	luggage	luggage	tool	travel	travel	travel	travel bag	travel luggage	travel storage	travel storage device
sundae	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert item	food	food	food	ice cream	milk shake	sweet treat
sundial	ancient	clock	clock	clock	clock	historical time-telling instrument	instrument	outdoor decor	outdoor decoration	science instrument	time	time keeper	time keeper	time keeping	time telling device	time telling device	time telling tool	time-piece	timekeeping device	tool
sunflower	decorative floral	field flowers	flower	flower	flower	flower	flower	flower	flower	flower	flower	flower	flower	flower	flower	plant	plant	plant	plant	plant
sunglasses	accessory	accessory	accessory	accessory	accessory	accessory	accessory	accessory	attire accessory	eye accessory	eye protection	eye protection	eye wear	eyewear	eyewear	eyewear	eyewear	eyewear	fashion	personal accessory
sunroof	automobile feature	automotive roof system	car	car	car	car	car accessory	car accessory	car part	car part	car part	car part	car part	motor vehicle accessory	sun	vehicle feature	vehicle feature	vehicle option	vehicle option	window
surfboard	recreational equipment	sport	sport	sport	sport	sporting equipment	sporting good	sporting good	sporting good	sports equipment	sports supply	summer activity	surfboard	surfing	water entertainment	water equipment	water sport	water sport	water sports equipment	water toy
sushi	appetizer	asian cuisine	dinner food	fish	food	food	food	food	food	food	food	food	japanese food	japanese food	japanese food	meal	oriental food	sushi	sushi	traditional oriental food
suspenders	accessory	accessory	accessory	accessory	accessory	apparel	brooch	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing accessory	clothing accessory	clothing accessory	clothing accessory	fashion accessory	men's accessory
swab	bathroom essential	bathroom personal hygiene accessory	body aid	cleaning tool	cosmetic tool	cosmetic tool	cotton product	ear care	first aid	hygiene	hygiene tool	makeup accessory	personal	personal care	personal hygiene	personal hygiene	personal hygiene product	q-tip	swab	toiletry
swan	a white bird	animal	aquatic bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	water fowl	water fowl	white bird
sweater	apparel	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	men's clothing	outerwear	top	winter	winter	winter clothing	winter clothing	winter clothing	winter clothing	wool clothing
sweatsuit	apparel	apparel	athletic gear	casual clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	dress material	outdoor clothing	workout wear
sweeper	appliance	cleaner	cleaning	cleaning accessory	cleaning appliance	cleaning device	cleaning implement	cleaning supply	cleaning supply	cleaning tool	cleaning tool	cleaning tool	cleaning utensil	cleaning utility	floor cleaner	floor cleaner	floor cleaner	household appliance	sweeper	sweeper
sweet potato	bindweed	food	food	pie ingredient	potato	root	root vegetable	root vegetable	root vegetable	toy	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable
swimming pool	back yards	family leisure	fun item	landscape feature	outdoor activity	places to swim	pool	pool	recreation	recreation	recreation	recreation	recreation site	recreational activity	refreshing	structure	structure to hold water	water holding structure	water recreation	water sport
swimsuit	apparel	apparel	article of clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	sportswear	summer clothing	summer clothing	summer clothing	swimming gear	water	water apparel	water sport clothing
swing	play ground	playground	playground	playground equipment	playground equipment	playground equipment	playground equipment	playground equipment	playground equipment	playground equipment	playground equipment	playground equipment	playground equipment	playground equipment	playground equipment	playground toy	playset	recreation	thing	toy
swing set	children	children toy	children's play equipment	entertainment	equipment	outdoor equipment	park	park	play yard	playground	playground	playground	playground equipment	playground equipment	playground equipment	playground equipment	things found in a playground	toy	toy	toy
switch	control	control device	device	device used to turn things on and/or off	electric device	electrical	electrical connector	electronic equipment	electronic hardware	electronics	electronics	electronics	equipment	equipment	lever	machine part	moveable part	switch	technology	trigger
